1,Dharmadhikari rsk 1/13 J-APEAL-656-358-15.doc IN THE HIGH COURT OF JUDICATURE AT BOMBAY CRIMINAL APPELLATE JURISDICTION CRIMINAL APPEAL NO.656 OF 2012 WITH CRIMINAL APPLICATION NO.767 OF 2015 WITH CRIMINAL APPLICATION NO.775 OF 2018 Mr. Atikul Habibul Rehman Shaikh & Anr.,9
2,...Appellants vs.,2
3,The State of Maharashtra ...Respondent AND CRIMINAL APPEAL NO.338 OF 2015 Vishwanath Jaynath Yadav @ Motha Kaka ...Appellant vs.,6
4,The State of Maharashtra ...Respondent \---Dr. Yug Mohit Chaudhary for the Appellant in Appeal No.656/2012.,4
5,Mr. S. V. Marwadi for the Appellant in Appeal No.338/2015.,4
6,"Mr. J. P. Yagnik, APP for the Respondent/State.",0
7,"\---CORAM : B. P. DHARMADHIKARI & SANDEEP K. SHINDE, JJ.",2
8,RESERVED ON : 17/10/2019.,0
9,PRONOUNCED ON : 02/12/2019 JUDGMENT:(Per B. P. Dharmadhikari) .,0
10,"The appellants are accused Nos.1 and 2 in Sessions Case No.33/2009 and 12/2010 decided on 26/4/2012 by Extra Joint Ad- hoc Additional Sessions Judge, Thane.",1
11,Both have been convicted under section 302 read with 34 of IPC and sentenced to suffer life imprisonment.,2
12,They rsk 2/13 J-APEAL-656-358-15.doc are also found guilty under section 324 read with 34 of IPC but no separate sentence is awarded for it.,2
13,Both accused persons have been given the benefit under section 428 of IPC.,2
14,"Indian Kanoon - http://indiankanoon.org/doc/15309466/ 1 Vishwanath Jaynath Yadav @ Motha ... vs The State Of Maharashtra on 2 December, 2019 2\.",5
15,"The case of prosecution in short is deceased Baban was relative of complainant, a vegetable seller.",1
16,One Harilal Yadav was murdered in the area.,0
17,Complainant's sister by name Padma and her two sons were in jail in connection with this murder.,0
18,This murder occurred on 23/8/2008 and accused No.2 Vishwas happens to be relative of Harilal.,0
19,Accused No.1 resided infront of house of complainant Nanda Patole.,0
20,3\.,0
21,Nanda Patole witnessed accused persons catching hold of deceased and taking him infront of house of Baban in open space.,0
22,Accused No.1 had wooden danda whereas accused No.2 had one iron pipe.,0
23,Accused No.2 gave blow of iron pipe on head of deceased while accused No.1 gave blow of wooden danda on legs and on thigh of deceased.,0
24,Accused No.2 was shouting allegedly to cut legs and hands of deceased.,0
25,Accused gave blow of wooden danda on Baban's hand.,0
26,Complainant in order to save his cousin fell on his body.,1
27,She sustained injury on her back.,1
28,Her sari was stained with blood.,0
29,One person by name Shain present there also requested accused persons not to beat.,0
30,Due to noise Alka and Anita i.e.,0
31,two sisters of deceased Baban came out.,0
32,They also saw both accused persons beating Baban.,0
33,"As Baban was seriously injured she with the help of Baban's sisters brought rsk 3/13 J-APEAL-656-358-15.doc him to Shivaji Hospital, Kalwa where he was declared dead.",0
34,4\.,0
35,The short contention of learned counsel for the appellants is deceased had threatened accused persons not to depose against the relatives of deceased who were accused in case of murder of Harilal Yadav.,3
36,Present accused persons were therefore threatened by deceased Baban not to depose against Padma and her two sons who were in jail in connection with murder of Hari Yadav.,0
37,In that context deceased Baban gave abuses in the name of sister of accused No.2 which enraged accused Nos.2 and 1.,0
38,Because of this abuse loosing self control and at the spur of moment they hit deceased and he died.,0
39,The death therefore cannot be seen as murder under section 302 of IPC and at the most it is an offence falling under section 304(II).,2
40,The accused persons are in jail since 1/10/2008 and hence have already put in more than 10 years in prison.,0
41,As such their conviction should be altered to under section 304(II) with suitable modifications in punishment.,2
42,5\.,0
43,Our attention is invited to disclosure statement under section 27 of the Evidence Act made by accused No.1 to show that he has pointed out what transpired in the night of 1/10/2008.,3
44,He has pointed out that on 1/10/2010 in the night deceased Baban gave abuses to his sister Guddu and hence he and accused No.2 tried to pacify him and asked him not to indulge in such abuses.,0
45,He was not in mood to listen and altercation rsk 4/13 J-APEAL-656-358-15.doc ensued.,0
46,"Therefore he with wooden stick and accused No.2 with iron rod bet Baban on legs, hands and head.",0
47,6\.,0
48,"Our attention is drawn to judgment of Hon'ble Apex Court reported at Murli @ Denny vs. State of Rajasthan, 1995 Supp (1) Supreme Court Cases 39 to submit that such disclosure under section 27 of the Evidence Act can be pressed into service by accused in defence.",9
49,"Similar view is taken by Division Bench of the Court in the case of Madhavgir s/o Gururatangir, 2005(1) Mh.",4
50,L. J.,0
51,161 is also relied upon.,0
52,7\.,0
53,"Mr. Marwadi, learned counsel appearing for accused No.2 submits that evidence of complainant PW-1-Nanda Patole is not very consistent and she has not given true picture.",0
54,Type of weapon described by her has not been seized by police.,0
55,"For this purpose he draws our attention to evidence Indian Kanoon - http://indiankanoon.org/doc/15309466/ 2 Vishwanath Jaynath Yadav @ Motha ... vs The State Of Maharashtra on 2 December, 2019 of PW-10 Investigating Officer Patil.",5
56,"He further states that according to PW-1, Bablu and accused No.1 are different persons while as per story of prosecution he is one and the same person.",0
57,8\.,0
58,"He further submits that as per evidence of PW-3 Dr. Mangesh Ghadge though there were total 13 injuries only four were on head/face, stab injury or puncture wound injury at Serial No.11 and 12 has not been explained by prosecution.",0
59,He has accepted that there is no corresponding external injury insofar as vital organs found to be damaged in post mortem.,0
60,rsk 5/13 J-APEAL-656-358-15.doc This Doctor has also stated that injury No.11 and 12 are not possible by muddemal object No.2 i.e.,2
61,wooden stick.,0
62,9\.,0
63,Learned APP on the other hand states that the incident occurred at about 11.30 p.m. on 1/10/2008 and FIR has been recorded immediately thereafter.,0
64,Accused No.1 was arrested on 4/10/2008.,0
65,Accused No.2 had absconded after judgment when released on parole and was not in jail since for about three years.,0
66,He has surrendered voluntarily thereafter.,0
67,10\.,0
68,Evidence of PW-3 Doctor is relied upon to show that all injuries were on vital part of body and sufficient to cause death in ordinary course of nature.,0
69,11\.,0
70,"In this backdrop it is submitted that in Murli vs. State of Rajasthan (supra), the Hon'ble Apex Court has taken a particular view because of anti social history and violent nature of deceased in that matter.",3
71,Division Bench of this Court in Madhavgir s/o Gururatangir (supra) has followed that view.,3
72,"Thus, accused using self serving statement has not been laid law down as a principle in this judgment.",0
73,In present facts according to him accused persons have not raised any such defence during cross examination of any prosecution witnesses or even while recording statement under section 313 of Cr.P.C.,2
74,rsk 6/13 J-APEAL-656-358-15.doc 12\.,0
75,He contends that both accused persons were armed and they have given blows mercilessly on vital parts of body of deceased.,0
76,He submits that in this situation judgment of conviction does not warrant any intervention.,0
77,13\.,0
78,"In brief reply arguments, accused have invited our attention to deposition of PW-2-Anita to show that she could not explain why the incident occurred.",0
79,It is submitted that the trial Court has exhibited entire statement under section 27 made by accused No.1.,3
80,"Not only this, PW-10 has also admitted that contents of this statement at Exhibit 17 are true and correct.",0
81,"Thus, the fact that deceased Baban gave abuses to sister of accused No.1 has been admitted by the prosecution.",1
82,14\.,0
83,Homicidal nature of death of Baban is not in dispute before us.,2
84,"The only question is whether it constitutes murder under section 302 of IPC or then because of provocation given by deceased Baban as accused persons lost control, it is culpable homicide not amounting to murder.",2
85,"Indian Kanoon - http://indiankanoon.org/doc/15309466/ 3 Vishwanath Jaynath Yadav @ Motha ... vs The State Of Maharashtra on 2 December, 2019 15\.",5
