1,5889 OF 2009 Radha Bai ..Appellant(s) Versus Ram Narayan & Ors.,4
2,".Respondent(s) JUDGMENT A.M. Khanwilkar, J.",0
3,1\.,0
4,"This appeal takes exception to the judgment and order dated 12th February, 2007 of the High Court of Chhattisgarh at Bilaspur (for short, the High Court) in Second Appeal No.84 of 2002, whereby the appeal filed by the respondents−original defendant Nos.",7
5,"1 to 4 was allowed and the judgment and decree passed by the Trial Court dismissing the suit filed by the Signature Not Verified appellant, came to be confirmed.",6
6,Digitally signed by CHARANJEET KAUR Date: 2019.11.22 15:12:09 IST Reason: 2\.,0
7,The parties are related as under: 3\.,0
8,"The appellant filed suit in the Court of Civil Judge, Class First, Shakti District Bilaspur being Civil Suit No.31/A of 1985 asserting that the land situated in Village Barra, Tehsil Shakti, more particularly described in Schedule A of the plaint, was owned and possessed by Sukhdeo Chhannahu son of Sardha Chhannahu.",6
9,Sukhdeo was a Hindu and governed by the Mitakshra Laws.,0
10,"The suit land came in the hands of Sukhdeo as ancestral property, in which Sukhdeo and his sons Janakram and Pilaram were having joint shares being coparceners.",0
11,"The appellants father Saheblal was the son of Janakram, who had another son by name Sonu (original defendant No.",1
12,"4, who has died during the pendency of the present appeal).",0
13,The appellants father Saheblal predeceased Janakram (his father) and Sukhdeo (his grand−father).,0
14,"He died in 1957, whereas Janakram died in 1982 and Indian Kanoon - http://indiankanoon.org/doc/39682409/ 1 Radha Bai vs Ram Narayan on 22 November, 2019 Sukhdeo, in 1965.",8
15,"Saheblal left behind Laxminbai, his wife and their daughter Radhabai (appellant/plaintiff).",0
16,"In this backdrop, the appellant asserted that she was entitled to a share in the suit property, claiming through her father Saheblal.",1
17,The appellants mother had already expired in 1984 before filing of the suit in 1985.,4
18,4\.,0
19,"It is the case of the appellant that after the death of her mother, the appellant came to village Barra and requested the Patwari of the village to mutate the land in her name.",2
20,"In response, she was told that the land had already been mutated in the name of Ram Narayan (defendant No.1), Jaya Narayan (defendant No.",1
21,2) and Rohit Kumar (defendant No.3) − three sons of Sonu (deceased defendant No.,1
