1,Shah 1 REPORTABLE IN THE SUPREME COURT OF INDIA CRIMINAL APPELLATE JURISDICITON CRIMINAL APPEAL NO.,2
2,"1885 OF 2019 Suraj Jagannath Jadhav .. Appellant Versus The State of Maharashtra .. Respondent JUDGMENT M. R. Shah, J.",4
3,Feeling aggrieved and dissatisfied with the impugned judgment and order dated 09.10.2018 passed by the High Court of Judicature at Bombay in Criminal Appeal No.,6
4,"723 of 2013, by which the High Court has dismissed the said appeal preferred by Signature Not Verified the appellant herein−original accused and has confirmed the Digitally signed by ARJUN BISHT Date: 2019.12.13 16:57:34 IST Reason: judgment and order of conviction passed by the learned Trial Court convicting the accused for the offence punishable under Section 302 of the IPC, the original accused has preferred the present appeal.",9
5,2\.,0
6,"At the outset, it is required to be noted that the only submission made by the learned counsel appearing on behalf of the appellant−original accused is that the death of the deceased can be said to be a culpable homicide not amounting to murder and the case would fall under Exception 4 to Section 300 IPC and therefore the case would be under Section 304 Part II IPC.",4
7,Even this Court has issued the notice in the present appeal limited to the nature of offence.,3
8,3\.,0
9,"Shri Sushil Karanjkar, learned counsel appearing on behalf of the appellant−original accused has vehemently submitted that, as such, there was no intention on the part of the accused to kill his wife.",1
10,"It is submitted that at the time when the unfortunate incident had taken place, the accused was Indian Kanoon - http://indiankanoon.org/doc/159242478/ 1 Suraj Jagannath Jadhav vs The State Of Maharashtra on 13 December, 2019 under the influence of liquor and therefore his condition was such that he could not understand what he was doing.",5
11,"It is further submitted by the learned counsel appearing on behalf of the appellant−original accused that even thereafter the appellant tried to save the deceased and poured water to save her and, while doing so, even the appellant−original accused also sustained the injuries.",2
12,"Therefore, relying upon the decision of this Court in the case of Kalu Ram v. State of Rajasthan (2000) 10 SCC 324, it is prayed to alter the conviction from Section 302 IPC to Section 304 Part II IPC.",6
13,4\.,0
14,"On the other hand, Shri Nishant Ramakantrao Katneshwarkar, learned counsel appearing on behalf of the State, while opposing the present appeal, has vehemently submitted that the decision of this Court in Kalu Ram (supra) shall not be applicable to the facts of the case on hand.",2
15,"It is submitted that in that case before this Court, it was found that the accused was in a highly inebriated condition, which is not the case here.",2
16,"It is submitted that, in the present case, as such, after abusing and assaulting the deceased, the accused poured kerosene on her person and set her ablaze.",0
17,"It is submitted that when the deceased was trying to run out of the house to save herself, at which time, the accused came from behind and threw match−stick on her person and set her ablaze.",0
18,"It is submitted that at the relevant time, the deceased was carrying pregnancy of 18 to 20 weeks.",1
19,"It is submitted that, as per the statement/dying declaration of the deceased, after the deceased came out of the room making noise, the accused poured the water on her.",0
20,"It is submitted that the act of pouring kerosene, though on spur of moment, was followed by lighting a match−stick and throwing it on the deceased and thereby setting her ablaze are intimately connected with each other and resulted in causing death of the deceased.",1
21,It is submitted that the act of the accused falls under Section 300 fourthly and therefore the death of the deceased can be said to be culpable homicide amounting to murder.,4
22,It is submitted that every person of average intelligence would have the knowledge that the pouring of kerosene and setting a person on fire is so imminently dangerous that in all probability such an act would cause injuries causing death.,1
23,It is submitted therefore that Section 300 fourthly shall be attracted and not Exception 4 to Section 300 IPC as submitted on behalf of the accused.,2
24,"4.1 It is further submitted by Shri Katneshwarkar, learned counsel for the State that merely because subsequently the accused might have poured the water, that is not suffice to alter the conviction from Section 302 IPC to Section 304 Part II IPC.",4
25,It is submitted that the subsequent act of pouring the water by the accused on the deceased appears to be an attempt to cloak his guilt since he did it only when the deceased came out for help and made the noise.,1
26,It is submitted therefore that it cannot be considered as a mitigating factor.,1
27,"4.2 Making the above submissions and relying upon the decisions of this Court in the case of Santosh v. State of Maharashtra (2015) 7 SCC 641 and in the case of Bhagwan Tukaram Dange v. State of Maharasthra (2014) 4 SCC 270, it is prayed to dismiss the present appeal.",6
28,5\.,0
29,Heard the learned counsel appearing on behalf of the respective parties at length.,0
30,"As observed hereinabove, in the present appeal, the sole question which is posed for consideration of this Court is, whether, in the facts and circumstances of the case, the case would fall under Exception 4 to Section 300 IPC or Section 300 fourthly and, therefore, whether Section 302 IPC shall be attracted Indian Kanoon - http://indiankanoon.org/doc/159242478/ 2 Suraj Jagannath Jadhav vs The State Of Maharashtra on 13 December, 2019 or the case may fall under Section 304 Part II IPC?",12
31,"5.1 It is the case on behalf of the appellant−original accused that as at the time when the incident took place, the accused was drunk and under the influence of liquor and he had no intention to cause death of the deceased−wife and that even subsequently the accused tried to save the deceased and poured the water on her and therefore the case would fall under Exception 4 to Section 300 IPC and, therefore the conviction is to be altered from Section 302 of the IPC to Section 304 Part II IPC, having relied upon the decision of this Court in the case of Kalu Ram (supra).",4
32,"However, it is required to be noted that, in the present case, the appellant−accused poured the kerosene on the deceased when she was trying to run out of the house to save herself and was trying to open the latch of the door of the house, the accused threw the match−stick on her person and set her ablaze.",0
33,Nothing is on record that the accused was in a highly inebriated stage.,0
34,"Even looking to the conversation which took place between the deceased and the accused, so stated in the dying declaration given by the deceased, it can safely be said that the accused was in very much conscious condition when the incident took place.",1
35,He was very much in the senses and was conscious about what he was doing.,0
36,"Therefore, the accused was fully conscious of the fact that if kerosene is poured and match− stick is lit and put on the body, a person might die due to burns.",1
37,"Therefore, the case would fall under Section 300 fourthly and Exception 4 to Section 300 IPC shall not be applicable.",4
38,5.2 An identical question came to be considered by this Court in the case of Santosh (supra).,3
39,"In the said decision, this Court also had the occasion to consider the inebriation due to consumption of alcohol and when it may be said to be a mitigating factor.",2
40,"In the said decision, this Court also considered the submission made on behalf of the accused that as he attempted to extinguish the fire by pouring the water on the deceased and himself getting burn injuries in that process and, therefore, the case would fall under Exception 4 to Section 300 IPC.",5
41,"In the similar facts and circumstances of the case, this Court in the case of Santosh (supra) has observed in paragraphs 10 to 15 as under: 11\.",3
42,The question falling for consideration is whether the act of the accused pouring water would mitigate the offence of murder.,2
43,"Where the intention to kill is present, the act amounts to murder, where such an intention is absent, the act amounts to culpable homicide not amounting to murder.",1
44,"To determine whether the offender had the intention or not, each case must be decided on its facts and circumstances.",1
