1,"... on 20 June, 2019 Bombay High Court Mohan Maroti Jadhav (In Jail) vs The State Of Maharashtra, Thr.",5
2,"... on 20 June, 2019 Bench: P.N.",2
3,"Deshmukh Cri.Appeal 362 of 1/11 IN THE HIGH COURT OF JUDICATURE AT BOMBAY NAGPUR BENCH, NAGPUR.",0
4,CRIMINAL APPEAL NO.362 OF 2016.,3
5,"Mohan Maroti Jadhav, Aged about 38 years, R/o Ambezari, Tq.Ghatanji, District Yavatmal.",0
6,"...APPEL Versus The State of Maharashtra, through P.S.O.",1
7,Ghatanji Police Station.,0
8,"...RESPONDE \---------------------------------------------------------------------------------------------Shri M.P.Kariya, Advocate for appellant.",1
9,"Shri S.A.Ashirgade, APP for respondent.",0
10,"\----------------------------------------------------------------------------------------------CORAM : P.N.DESHMUKH & MRS. PUSHPA V. GANEDIWALA, JJ.",3
11,DATE OF RESERVE : 10.06.2019.,0
12,DATE OF PRONOUNCEMENT : 20.06.2019.,0
13,"JUDGMENT : (PER PUSHPA V. GANEDIWALA, J.)",1
14,"The conviction of the appellant-original accused for the offence punishable under Sections 302 and 397 of the Indian Penal Code, in Sessions Case No.06/2014, at the instance of Police Station, Ghatanji, District Yavatmal, in Crime No.",3
15,"136/2013 dated 18/09/2013, is challenged in this appeal.",2
16,2\.,0
17,"For the offence of murder, the appellant-accused is sentenced to undergo life imprisonment and to pay a fine of Rs.1,000/-, in default, further R.I. for one month and for the offence of robbery, he is sentenced to undergo R.I. for 10 years and to pay a fine of Rs.1,000/-, in default, further R.I. for one month.",0
18,Cri.Appeal 362 of 16.odt 3\.,0
19,"The prosecution story, in brief, is as under:- Indian Kanoon - http://indiankanoon.org/doc/54221007/ 1 Mohan Maroti Jadhav (In Jail) vs The State Of Maharashtra, Thr.",3
20,"... on 20 June, 2019 (i) That on 18/09/2013, P.I.",2
21,"Ambadkar of Police Station, Ghatanji received an information about murder of Zimibai, resident of Ambezhari and missing of silver ornaments from her body.",0
22,P.I.,0
23,Shri.,0
24,Ambadkar along with P.S.I.,0
25,Shri.,0
26,Raut immediately rushed to the spot of the incident.,0
27,They prepared spot panchnama and seized articles from the spot.,0
28,"Inquest panchnama of the dead body was also prepared and the dead body was sent for postmortem to Rural Hospital, Ghatanji.",0
29,"(ii) On the same day, a crime came to be registered at Police Station, Ghatanji against an unknown person on the report of son of deceased Zimibai, namely Mohan Jadhav - PW/1.",0
30,"During investigation, it was transpired that the present appellant is the perpetrator of the said crime and hence he came to be arrested.",1
31,"(iii) It is the case of the prosecution that the appellant- accused after committing murder of Zimibai by strangulation, robbed her ornaments (2 kade, 2 patlya, one chain and 2 bawates) from her body and hanged her body to one tree in the field with white rope.",1
32,It is further the case of the prosecution that the accused sold the booty on the same day to three different goldsmiths in the village Mohada.,1
33,Police recorded statements of goldsmiths and seized the impugned ornaments from them.,0
34,Police also recorded statements of other witnesses.,0
35,"(iv) After investigation, the police filed charge-sheet against the appellant- accused before the Court of Judicial Magistrate First Class, Ghatanji, which in its turn committed the case to the Court of Sessions, Yavatmal, as the offence of murder, being exclusively Cri.Appeal 362 of 16.odt triable by the Court of Sessions.",3
36,The Sessions Court framed charge against the accused and read over the same to him in his vernacular.,0
37,It was denied by the accused.,0
