1,"OF NCT OF DELHI) Respondent JUDGMENT R. BANUMATHI, J.",0
2,"This appeal arises out of the judgment dated 02.04.2009 passed by the High Court of Delhi in Criminal Appeal Nos.15 and 4 of 2007 in and by which the High Court affirmed the conviction of the appellant under Section 7 and Section 13(1)(d) read with Section 13(2) of the Prevention of Corruption Act, 1988 and the sentence of imprisonment imposed upon her.",12
3,2\.,0
4,Complainant-Ravijit Singh Sethi received a phone Signature Not Verified Digitally signed by MADHU BALA Date: 2019.02.28 14:34:48 IST call from the appellant who was working as LDC in Delhi Reason: Vidyut Board on 17.04.2000 at 07.30 am asking the complainant to meet her at her house in connection with installation of electricity meter at his shop.,1
5,"When complainant met the appellant, she demanded bribe of Rs.15,000/- for installation of meter which was subsequently reduced to Rs.10,000/- after negotiation.",0
6,The appellant agreed to receive the said amount between 03.00 PM-04.00 PM on the same day at the shop of the complainant.,2
7,"As the complainant was not willing to pay the bribe, he made a complaint (Ex.PW- 5/A) before ACB, based on which, FIR was registered.",0
8,Inspector O.D.,0
9,Yadav (PW-6) organised the pre-raid proceedings.,0
10,S.K.,0
11,"Awasthi (PW-5) accompanied the complainant and the complainant paid Rs.10,000/- to the appellant and she received the amount from the complainant and the same was transferred to the second accused-Yogesh Kumar/Driver.",2
12,"Upon receiving signal from PW-5/shadow witness, PW-6-Inspector along with raiding party arrived and recovered Rs.10,000/- from the second accused-Yogesh Kumar.",0
13,"Hands of both the appellant and accused No.2-Yogesh Kumar turned pink, when they were put in the sodium bicarbonate solution.",1
14,"Upon completion of investigation, charge sheet was filed against the appellant and accused Yogesh Kumar under Sections 7 and 13(2) of Prevention of Corruption Act, 1988 (For short The P.C.",6
15,Act).,0
16,"Indian Kanoon - http://indiankanoon.org/doc/108225150/ 1 Neeraj Dutta vs State(Govt.Of N.C.T.Of Delhi) on 28 February, 2019 3\.",4
17,"Since the complainant passed away before the trial, he could not be examined.",1
18,PW-5-shadow witness was examined who supported the case of the prosecution.,1
19,"Based upon the evidence of PW-5 and recovery of money from the appellant, the trial court held that the demand and acceptance of illegal gratification has been established by the prosecution and convicted the appellant-accused No.1 under Section 7 and Section 13(1)(d) read with Section 13(2) of the P.C.",6
20,Act and sentenced her to undergo imprisonment for two years and three years respectively and also imposed fine.,1
21,The trial court also convicted accused No.2 under Section 12 of the P.C.,5
22,Act for abetment of the offence.,1
23,"In appeal, the High Court affirmed the conviction of the appellant and the sentence of imprisonment imposed upon her.",1
24,The High Court acquitted the second accused of the charges levelled against him holding that there is no evidence to prove conspiracy or abetment.,1
25,"Being aggrieved, the appellant has preferred this appeal.",2
26,4\.,0
27,"We have heard Mr. S. Guru Krishna Kumar, learned senior counsel appearing for the appellant and Ms. Kiran Suri, learned senior counsel appearing for the respondent-State.",1
28,5\.,0
29,Contention of the appellant is that mere proof of receipt of money by the accused in the absence of proof of demand of illegal gratification is not sufficient to prove the guilt of the accused.,2
30,"It was contended that when the complainant passed away, primary evidence of demand is not forthcoming and when the prosecution could not establish the demand by such primary evidence, the conviction of the appellant cannot be sustained.",4
31,6\.,0
32,"In support of his contention, the learned senior counsel for the appellant placed reliance upon P. Satyanarayana Murthy v. District Inspector of Police, State of Andhra Pradesh and another (2015) 10 SCC 152.",4
33,"In the said case, the complainant died before the trial and thus could not be examined by the prosecution.",1
34,"Panch witness was examined as PW-1, which was the sheet anchor of the prosecution case.",1
35,"Observing that on the demise of the complainant, primary evidence of the demand is not forthcoming and inferential deduction of demand is impermissible in law, in paras (24) and (25), this Court held as under:24.",1
36,"The sheet anchor of the case of the prosecution is the evidence, in the facts and circumstances of the case, of PW 1 S. Udaya Bhaskar.",1
37,.,0
38,"Though, a very spirited endeavour has been made by the learned counsel for the State to co-relate this statement of PW 1 S. Udaya Bhaskar to the attendant facts and circumstances including the recovery of this amount from the possession of the appellant by the trap team, identification of the currency notes used in the trap operation and also the chemical reaction of the sodium carbonate solution qua the appellant, we are left unpersuaded to return a finding that the prosecution in the instant case has been able to prove the factum of demand beyond reasonable doubt.",7
39,"Even if the evidence of PW 1 S. Udaya Bhaskar is accepted on the face value, it falls short of the quality and decisiveness of the proof of demand of illegal gratification as enjoined by law to hold that the offence under Section 7 or Sections 13(1)( d)(i) and (ii) of the Act has been proved.",4
40,"True it is, that on the demise of the complainant, primary evidence, if any, of the demand is not forthcoming.",0
41,"According to the prosecution, the demand had in fact been made on 3Indian Kanoon - http://indiankanoon.org/doc/108225150/ 2 Neeraj Dutta vs State(Govt.Of N.C.T.Of Delhi) on 28 February, 2019 10-1996 by the appellant to the complainant and on his complaint, the trap was laid on the next date i.e.",6
42,4- 10-1996.,0
43,"However, the testimony of PW 1 S. Udaya Bhaskar does not reproduce the demand allegedly made by the appellant to the complainant which can be construed to be one as contemplated in law to enter a finding that the offence under Section 7 or Sections 13(1)(d)(i) and (ii) of the Act against the appellant has been proved beyond reasonable doubt.",7
44,25\.,0
45,"In our estimate, to hold on the basis of the evidence on record that the culpability of the appellant under Sections 7 and 13(1)( d)(i) and (ii) has been proved, would be an inferential deduction which is impermissible in law.",5
46,"Noticeably, the High Court had acquitted the appellant of the charge under Section 7 of the Act and the State had accepted the verdict and has not preferred any appeal against the same.",7
47,"The analysis undertaken as hereinabove qua Sections 7 and 13(1)(d)(i) and (ii) of the Act, thus, had been to underscore the indispensability of the proof of demand of illegal gratification...[Underlining added].",0
48,"In Satyanarayana, the court proceeded under the footing that failure of the prosecution to prove the demand for illegal gratification due to the death of complainant would be fatal to the prosecution case and recovery of the amount from the accused would not entail his conviction.",2
49,7\.,0
50,"Ms. Kiran Suri, learned senior counsel for the State submitted that in Satyanarayana, the court did not notice the line of judgments and the consistent view taken by this Court in various decisions that demand can be proved either by direct evidence or by drawing inference from other evidence like evidence of panch witness and the circumstances.",4
51,8\.,0
52,The learned senior counsel has drawn our attention to number of judgments where accused was convicted even when the evidence of complainant was not available either due to death of complainant or where the complainant had turned hostile.,0
53,"In Kishan Chand Mangal v. State of Rajasthan (1982) 3 SCC 466, by the time of trial, the complainant Rajendra Dutt expired and he could not be examined.",2
54,"The Court relied upon evidence of two Motbir witnesses Ram Babu (PW1) and Keshar Mal (PW-2), Dy.",0
55,SP Mahavir Prasad (PW-7) and the factum of recovery of money from the accused and convicted the accused thereon.,0
56,"Affirming the conviction of the appellant/accused, this Court held that ..the tell-tale circumstances which do indicate that there must have been a demandand it is not proper to say that there is no evidence of demand of bribe as on November 20, 1974.",5
57,9\.,0
58,"In Hazari Lal v. State (Delhi Administration) (1980) 2 SCC 390, the complainant was declared hostile and the only other evidence was that of Inspector (PW-8) to whom the complainant made statement when he went to lodge the complaint and another witness who has supported the prosecution case only in some particulars.",3
59,"Based on the evidence of the Inspector who laid the trap and panch witness and observing that it is not necessary that the passing of money should be proved by direct evidence, in para (10) of Hazari Lal, the Supreme Court held as under:10.",0
60,It is not necessary that the passing of money should be proved by direct evidence.,0
61,It may also be proved by circumstantial evidence.,1
62,"The events which followed in quick succession in the present case lead to the only inference that the money was obtained Indian Kanoon - http://indiankanoon.org/doc/108225150/ 3 Neeraj Dutta vs State(Govt.Of N.C.T.Of Delhi) on 28 February, 2019 by the accused from PW 3.",5
63,"Under Section 114 of the Evidence Act the court may presume the existence of any fact which it thinks likely to have happened, regard being had to the common course of natural events, human conduct and public and private business, in their relation to facts of the particular case.",7
64,"One of the illustrations to Section 114 of the Evidence Act is that the court may presume that a person who is in possession of the stolen goods soon after the theft, is either the thief or has received the goods knowing them to be stolen, unless he can account for his possession.",5
65,"So too, in the facts and circumstances of the present case the court may presume that the accused who took out the currency notes from his pocket and flung them across the wall had obtained them from PW 3, who a few minutes earlier was shown to have been in possession of the notes.",2
66,"Once we arrive at the finding that the accused had obtained the money from PW 3, the presumption under Section 4(1) of the Prevention of Corruption Act is immediately attracted.",5
67,The presumption is of course rebuttable but in the present case there is no material to rebut the presumption.,1
68,"The accused was, therefore, rightly convicted by the courts below.",0
69,[Underlining added].,0
70,10\.,0
71,In M. Narsinga Rao v. State of A.P.,2
