1,378 OF 2020 (@ SPECIAL LEAVE PETITION (CRL.),2
2,NO.,1
3,"2749 OF 2019) CHANDRAKUMAR @ KALI ...APPELLANT(S) VERSUS THE STATE OF MADHYA PRADESH ...RESPONDENT(S) O R D E R R. BANUMATHI,J.",1
4,Leave granted.,0
5,2\.,0
6,This appeal has been preferred against the Judgment and order dated 18.12.2018 passed by the High Court of Madhya Pradesh in CRA No.,5
7,1574 of 1996 in and by which the High Court has reduced the sentence awarded to the appellant from ten years to five years.,3
8,3\.,0
9,"On 24.09.1994 at about 05.30 a.m. in a wordy quarrel, when the deceased Munna was milking the buffalo in Kanhaiya Dairy owned by the appellant-accused, the appellant-accused came to the deceased and asked to show the bucket of milk.",0
10,"On seeing the less quantity of milk, the appellant-accused is alleged deceased with bamboo stick on the head to have beaten the due to which the deceased fell down on the ground and became unconscious.",0
11,The appellant- Signature Not Verified Digitally signed by MADHU BALA Date: 2020.03.04 17:13:31 IST Reason: accused with the help of other servants took the deceased to the hospital where the deceased died on 20.10.1994.,0
12,Initially the case was registered under Section 307 IPC which was subsequently 2 altered to Section 302 IPC.,4
13,4\.,0
14,"Upon consideration of the evidence, the Trial Court observed that there was no intention on the part of the appellant to cause the death of deceased.",4
15,The Trial Court vide judgment dated 16.09.1996 convicted the appellant-accused under Section 304 PartII and sentenced him to undergo ten years rigorous imprisonment.,5
16,5\.,0
17,"In appeal preferred by the appellant before the High Court, the High Court after considering the facts and circumstances of the case, reduced the sentence of imprisonment from ten years to five years.",2
18,6\.,0
19,"Being aggrieved, the appellant- accused has preferred this appeal.",1
20,7\.,0
21,"We have heard Mr. Raju Ramachandran, learned senior counsel appearing on behalf of the appellant as well as Mr. Ravi Prakash Mehrotra, learned counsel appearing on behalf of the respondentState of Madhya Pradesh.",1
22,8\.,0
23,"Mr. Raju Ramachandran, learned senior counsel appearing on behalf of the appellant submitted that though in SLP grounds various contentions have been raised assailing the conviction but when we have heard the matter, learned senior counsel mainly confined his submissions only on the question of sentence.",3
24,It is also submitted that the appellant-accused has two daughters of marriageable age viz.,0
25,19 and 21 years and there is no male member in the family to take care of the family and also of the daughters.,0
26,9\.,0
27,"Considering the peculiar facts and circumstances of the case and also the submissions of learned senior counsel appearing on behalf of of the appellant-accused, we reduce the sentence 3 imprisonment awarded to the appellant from five years to two years.",2
28,10\.,0
29,The appeal is partly allowed.,4
30,11\.,0
31,"Since the above order is passed in the peculiar facts and circumstances of the case, the same may not be quoted as precedent in any other case.",3
32,…………………………………………………...J.,0
33,"[R.BANUMATHI] NEW DELHI 3RD MARCH, 2020 …………………………………………………..J.",2
34,[A.S.BOPANNA] a,0
