1,Deshmukh 1/6 906 IA 1 of 2019 in appeal 1209 of 2019.doc IN THE HIGH COURT OF JUDICATURE AT BOMBAY CRIMINAL APPELLATE JURISDICTION INTERIM APPLICATION NO.,4
2,1 OF 2019 IN CRIMINAL APPEAL NO.,4
3,1209 OF 2019 Adhikrao Bapu Hazare ..,2
4,Applicant Versus The State of Maharashtra .. Respondent ... Mr. Kunal N. Kamble a/w.,1
5,Mr. L. N. Karde for the Applicant.,0
6,Ms. P. N. Dabholkar APP for the Respondent/State.,0
7,"CORAM: DATED : P. N. DESHMUKH, J.",1
8,"25th SEPTEMBER, 2019.",2
9,P.C:1.,0
10,"This application is fled for suspension of sentence and for bail by the applicant/accused who is convicted by the learned Special Judge ACB, (BMU), City Civil & Sessions Court, Greater Bombay, for the ofence punishable under Section 7 of The Prevention of Corruption Act, 1988 and is sentenced to sufer Rigorous Imprisonment for 4 years and to pay fne of Rs.5,000/c and in default to pay fne, to sufer Sonali Patil Indian Kanoon - http://indiankanoon.org/doc/173668838/ 1 Adhikrao Bapu Hazare vs The State Of Maharashtra on 25 September, 2019 ::: Uploaded on - 27/09/2019 2/6 ::: Downloaded on - 27/09/2019 21:01:36 906 IA 1 of 2019 in appeal 1209 of 2019.doc further Rigorous Imprisonment for 6 months.",15
11,2\.,0
12,"Learned counsel for the applicant specifcally submitted that there is no convincing evidence establishing applicant's involvement in the present crime muchcless, that applicant at any point of time demanded bribe.",1
13,It is contended that even case of prosecution on this point of demand as well as alleged conversation between the applicant and complainant is not at all convincing to be acted upon and has thus contended that application be allowed.,3
14,3\.,0
15,"Learned APP submitted that from the evidence of complainant it is established that applicant had demanded bribe for releasing one of the accused involved in theft case, which ofence was investigated by the applicant, while he was working as Assistant Police Inspector and therefore, prayed that application be rejected.",1
16,4\.,0
17,"It appears, that on 15th July, 2015, applicant was posted as Assistant Police Inspector at Mankhurd Police Station and was investigating Crime No.",1
