1,"versus Senior Inspector of Police and another Applicant Respondents WITH CRIMINAL BAIL APPLICATION NO.1510 OF 2018 Genusing Somlunayak Chauhan, Age 33 years, R/o.Post Kanyakolur, Japa Nayak Tanda, Tal.Sahapur, District Yadgir, Karnataka State.",3
2,"versus The State of Maharashtra Applicant Respondent WITH CRIMINAL BAIL APPLICATION NO.1924 OF 2018 Kiran Srinivas Chavan, Age 30 years, R/o.House No.4-140, Vijay Laxmi Street, Humnabad, Dist.Bidar, Karnataka.",3
3,versus The State of Maharashtra Respondent Respondent Mr.Balwant Salunkhe for applicant in BA No.3352/2018.,1
4,Mr.Santosh M. Deshpande for applicant in BA No.1510/2018.,0
5,Mr.Aabad Ponda No.1924/2018.,0
6,"I/by Karma Vivan for applicant in BA Mr.Prashant Jadhav, APP, for State.",1
7,"CORAM : PRAKASH D. NAIK, J.",0
8,"DATE : 14th February 2019 Indian Kanoon - http://indiankanoon.org/doc/168954367/ 1 Genusing Somlunayak Chauhan vs The State Of Maharashtra on 14 February, 2019 2 of 6 904.BA.3352.2018.doc PC : 1\.",6
9,"The applicants in all these applications are seeking bail under Section 439 of Code of Criminal Procedure, 1973 in connection with CR No.I-07 of 2017 registered with Kongaon Police Station for offences under Sections 395, 365, 201, 120B, 411, 412 of Indian Penal Code r/w Sections 3(I),(II), 3(2), 3(4) of Maharashtra Control of Organized Crime Act (`MCOC Act').",8
10,The applicant in Bail Application No.3352 of 2018 was arrested on 13th February 2017.,5
11,"The applicant in Bail Application No.1510 of 2018 was arrested on 8th March 2017, whereas applicant in Bail Application No.1924 of 2018 is arrested on 8th March 2017.",5
12,2\.,0
13,"The prosecution case is that the complainant is resident of Kalyan, District Thane.",1
14,He is employee of company viz Proconnect Supply Solutions Limited as Assistant General Manager.,0
15,"The said company is having its godown at Gala Nos.1 to 10, Building No.E/6, behind Cipla Company, Pimpalas Road, Pimplas Gaon, Tal.Bhiwandi wherein electronic goods of various companies are stored.",1
16,About 50 persons are working in the said godown.,0
17,Several security guards are deputed for security in the said godown.,0
18,On 10-1-2017 the complainant received telephonic call from the security guard informing him that theft has taken place in the godown of the company.,0
19,The complainant immediately rushed to the spot.,0
20,"On reaching the godown it was revealed that shutter no.11 of the godown was broken and the accused had committed theft of mobile phones, I-Pods, Chargers and USB cables valued at Rs.42,19,490/-.",0
21,The complainant thereafter lodged complaint in respect of said theft with Kongaon Police Station against unknown persons.,0
22,The offence 3 of 6 904.BA.3352.2018.doc as stated hereinabove was registered.,1
23,The spot panchanama was recorded.,0
24,Subsequently the accused were arrested.,0
25,Approval was sought for application of provisions of MCOC Act in accordance with Section 23(1) of the said Act.,5
26,Sanction was accorded for application of provisions of MCOC Act.,2
27,The applicants were remanded to custody from time to time.,0
28,On completing investigation charge sheet has been filed.,1
29,3\.,0
30,Learned counsel representing the accused submitted that the provisions of MCOC Act are not attracted in the present case.,3
31,There is no evidence to show that the applicant were the members of organized crime syndicate.,1
32,The prosecution is relying upon the confession of one of the accused Santosh Chavan recorded u/s 18 of MCOC Act.,1
33,It is a weak piece of evidence and requires corroboration.,0
34,"Considering the nature of evidence against applicants, embargo enunciated u/s 21(4) of MCOC Act is not attracted against applicants.",1
35,4\.,0
36,Learned counsel for applicants in respective applications submitted that there is no cogent evidence against applicants.,1
37,The provisions of MCOC Act are not applicable against them.,2
