1,J(1) IN THE HIGH COURT AT CALCUTTA CRIMINAL REVISIONAL JURISDICTION Present: The Hon'ble Justice Rajasekhar Mantha G.A.,0
2,No.,1
3,"13 of 1988 The State of West Bengal -VersusAshim Ghosh For the Appellant: Mr. Bidyut Kumar Roy, Ms. Rita Dutta.",3
4,"For the Respondent: Mr. Tapas Kumar Ghosh, Mr. Tanmoy Chowdhury.",0
5,"Heard on: Judgment on: July 3, 2019.",3
6,"July 3, 2019.",3
7,"Rajasekhar Mantha, J.: The State has preferred the instant appeal against the judgment and order dated 21st December, 1987 passed by the Sub- Divisional Judicial Magistrate, Hooghly Sadar in Case No.",8
8,"622 of 1980 under the provisions of Section 3 of the Railway Property (Unlawful Possession) Act, 1966 (Act 29 of 1966).",7
9,"The case of the prosecution briefly stated is that on 4th August, 1980 at about 8:30 a.m. one S.I.",4
10,Aswini Kumar Nath (PW-1) along with S.I.,0
11,"Prafulla Kumar Das (PW-2) and Dudh Nath Mahato, Rakshok/Constable of RPF (PW-3) visited the shop of the respondent in Government Colony on Station Road at Bansberia, Hooghly.",1
12,"A search was conducted in presence of the witnesses, where it is stated specifically by PW-1 ""accused Ashim Ghosh was present at the shop and godown"".",1
13,25 cut pieces of Tie Bars were recovered from the said shop-cum-godown.,0
14,"The said Tie Bars were labeled and seized and a seizure list was Indian Kanoon - http://indiankanoon.org/doc/126200751/ 1 The State Of West Bengal vs Ashim Ghosh on 3 July, 2019 prepared.",5
15,The accused respondent was arrested and the seized alamat was taken to Bandel R.P.F.,0
16,post.,0
17,A written complaint was subsequently lodged and a criminal proceeding under the provisions of Section 3 of the Act of 1966 was commenced.,6
18,"The charge was prepared on 17th June, 1985 and the trial commenced.",3
19,"In course of trial, the prosecution examined the following witnesses, namely, PW-1, S.I.",0
20,"Aswini Kumar Nath, PW-2, S.I.",0
21,"Prafulla Kumar Das, PW-3, Constable/Rakshak Dudh Nath Mahato, PW-4, Ram Gopal Paul, Green Vegetable Vendor at Bansberia Green Vegetable Market, PW-5, Paltu Ghosh, resident of Bansberia Station Road, PW-6, Subhas Chandra Paul, A.S.I.",0
22,R.P.C.,0
23,"and PW-7, Dilip Kumar Das, Railway employee and expert on materials.",0
24,"There are three vital ingredients to prove commission of offence under Section 3 of the Railway Property (Unlawful Possession) Act, 1966 - (a) The property in question must be railway property; (b) the possession, misappropriation or theft of such property must be proved against the accused, (c) such possession must be unlawful.",6
25,"In so far as the first ingredient is concerned, I find that out of 25 Tie Bars, 2 Tie Bars were actually produced in course of trial.",1
26,"The factum of exclusive ownership of the said Tie Bars by the Railways have been proved by evidence of PW-7, Dilip Kumar Das.",0
27,He has stated in evidence that the said Tie Bars are of a nature that are only used by the Railways Engineering Department and none else.,2
28,He further deposed that such Bars are issued against confirmed indents with the Railways for its construction activities.,0
29,He further stated that such Tie Bars were never auctioned and were in good useable condition.,2
30,"Hence, the ownership of the Tie Bars stolen and removed from the exclusive possession of the Railways has been proved.",0
31,The accused Ashim Ghosh has been identified as a Biri Binder by Paltu Ghosh.,0
32,PW5.,0
33,Paltu Ghosh is himself an unemployed resident of the area concerned.,0
34,"The accused was found in terms of the evidence of PW-1 at ""the shop room and godown"" of the accused respondent.",1
