1,536 of 2019 Ganesh Makram Vs. State Through P.S.,5
2,Aroli Dist.,0
3,Nagpur.,0
4,"\---------------------------------------------------------------------------------------------Office Notes, Office Memoranda of Coram, Court's or Judge's orde appearances, Court's orders of directions and Registrar's orders \---------------------------------------------------------------------------------------------Mr. S.S. Jaiswal, Advocate for applicant Mr. A.D. Sonak, APP for non-applicant.",0
5,Mr. S.R.,0
6,"Chakravarti, Advocate for the complainant.",0
7,"CORAM : MANISH PITALE, J.",0
8,"DATED : JULY 22, 2019 The applicant herein is seeking bail as he stood arrested on 17/05/2019, in connection with an FIR registered on the same date against him and four other accused persons for offences under Sections 302, 201, 120-B R/w 34 of the Indian Penal Code.",5
9,2\.,0
10,"In the present case, the dead body of the father of the complainant was found in decomposed condition and thereafter investigation was launched.",0
11,The applicant and other accused persons were named in the FIR by the complainant on the suspicion that they had committed murder of his father due to a dispute pertaining to a land allotted to his father.,0
12,"It was alleged that the accused persons were undertaking illegal mining of murum in the said land and dispute 2 ba536.19.odt pertaining to the same led to the incident, causing the death of the father of the complainant.",0
13,3\.,0
14,"The learned counsel for the applicant points out that the applicant was merely a servant of accused No.1 and 2, who were alleged to be carrying out illegal mining of murum in the land belonging to the father of the complainant.",2
15,"It is submitted that the present case is a case of circumstantial evidence and from the material presently on record, there is nothing to connect the applicant with either the incident in question or the deceased.",1
16,It is submitted that there is no last scene theory or any other circumstance propounded by the investigators till date to connect the applicant with the incident in question.,0
17,4\.,0
18,It is further pointed out that the dead body was found at a place near agricultural land belonging to one Hemraj with whom also the deceased was allegedly having a dispute because the land allotted to the deceased originally belonged to the said Hemraj.,0
19,"Indian Kanoon - http://indiankanoon.org/doc/41476786/ 1 Ganesh S/O Bhaurao Makram vs State Of Mah on 22 July, 2019 5\.",5
20,"Considering the aforesaid circumstances, although the learned APP and the learned counsel appearing for the complainant have opposed the present application, but, it appears that a case for grant of conditional bail is made out.",1
21,"There is apprehension expressed by the learned APP and the learned counsel for the complainant that if bail is granted the applicant 3 ba536.19.odt would threaten the witnesses, particularly, in the backdrop that complaints have been launched against the relatives of the applicant for having threatened the complainant and other witnesses.",1
22,6\.,0
23,"In view of the above, the present application is allowed and the applicant is granted bail on the following conditions.",1
24,"a) The applicant shall furnish PR bond of Rs.25,000/- and surety of the like amount.",1
25,"b) The applicant shall not enter jurisdiction of Mankapur Police Station, Nagpur City, since the complainant resides in the said jurisdiction.",0
26,c) The applicant shall co- operate with the investigation.,0
27,d) The applicant shall attend Police Station Aroli District Nagpur once a week i.e.,0
28,"on Sunday between 10:00 AM to 5:00 PM, till filing of charge-sheet.",0
29,e) The applicant shall not tamper with the evidence and influence the witnesses.,0
30,7\.,0
31,Needless to say that violation of any of the aforesaid conditions would lead to cancellation of bail.,0
32,4 8\.,0
33,It ba536.,0
34,is further made clear that observations made in this order are limited to the question of grant of bail to the applicant.,2
35,JUDGE MP Deshpande Indian Kanoon - http://indiankanoon.org/doc/41476786/ 2,1
