1,0.0
2,0.6022222222222222
3,0.0
4,-0.46249999999999997
5,-0.7549999999999999
6,-0.7549999999999999
7,-1.1937500000000003
8,0
9,-1.9249999999999998
10,-7.774999999999997
11,0.5707070707070706
12,0.405
13,0.3486590038314176
14,-1.0987654320987656
15,0.3486590038314176
16,-17.88888888888887
17,0.5707070707070706
18,0.3486590038314176
19,-3.722222222222223
20,-8.444444444444446
21,-17.88888888888887
22,-8.444444444444446
23,-17.88888888888887
24,-3.722222222222223
25,-3.499305555555556
26,-16.997222222222206
27,-3.722222222222223
28,-0.11111111111111112
29,-3.722222222222223
30,-17.88888888888887
31,-4.9990740740740724
32,-16.997222222222206
33,-0.05866013071895425
34,-7.774999999999997
35,0.6011363636363636
36,0.41500000000000004
37,0.41500000000000004
38,-0.09687499999999999
39,-1.9249999999999998
40,-0.25357142857142856
41,0.6866071428571429
42,-0.25357142857142856
43,0.4838235294117647
44,0.4838235294117647
45,0.6866071428571429
46,-0.7549999999999999
47,-7.774999999999997
48,0.41500000000000004
49,0.41500000000000004
50,-1.1937500000000003
51,0.32499999999999996
52,-3.3875000000000006
53,0.0
54,-3.3875000000000006
55,0.41500000000000004
56,-7.774999999999997
57,-7.774999999999997
58,-7.774999999999997
59,-0.25357142857142856
60,-7.774999999999997
61,-5.296296296296296
62,-3.722222222222223
63,0.1414141414141414
64,-3.722222222222223
65,-17.88888888888887
66,-17.88888888888887
67,-2.7777777777777777
68,-0.25925925925925924
69,-17.88888888888887
70,-0.1998148148148148
71,0.37940613026819925
72,-7.998611111111111
73,-7.998611111111111
74,-0.38440170940170937
75,0.5909722222222222
76,-7.998611111111111
77,-16.997222222222206
78,-4.9990740740740724
79,0.5263888888888889
80,-16.997222222222206
81,-16.997222222222206
82,-0.1998148148148148
83,-16.997222222222206
84,-3.3875000000000006
85,-0.25357142857142856
86,-16.997222222222206
87,0.5263888888888889
88,-7.998611111111111
89,-16.997222222222206
90,-7.998611111111111
91,-16.997222222222206
92,-7.998611111111111
93,0.5263888888888889
94,-16.997222222222206
95,0.5909722222222222
96,-16.997222222222206
97,0.3004115226337448
98,-17.88888888888887
99,-7.774999999999997
100,-7.998611111111111
101,-0.12482638888888888
102,-16.997222222222206
103,-16.997222222222206
104,0.5909722222222222
105,-0.05866013071895425
106,-1.9995370370370373
107,0.37940613026819925
108,-1.249652777777778
109,-16.997222222222206
110,0.5263888888888889
111,-16.997222222222206
112,-16.997222222222206
113,-0.12482638888888888
114,-7.998611111111111
115,0.37940613026819925
116,-16.997222222222206
117,-0.1998148148148148
118,-0.1998148148148148
119,0.3486590038314176
120,-17.88888888888887
121,0.3486590038314176
122,-2.7777777777777777
123,-5.296296296296296
124,-17.88888888888887
125,-17.88888888888887
126,0.3004115226337448
127,-5.296296296296296
128,-3.722222222222223
129,0
130,-2.7777777777777777
131,-3.722222222222223
132,0
133,-2.7777777777777777
134,-3.722222222222223
135,0
136,0.3004115226337448
137,-2.148148148148148
138,-2.148148148148148
139,-2.148148148148148
140,-5.296296296296296
